ac6323d99fae525a199c2b7c3ef46319|Also musste alles noch einmal gedruckt werden.|also musste alles noch einmal gedruckt werden.
03aadcd1161815a7e3cd3e73edb06b1a|Also mussten wir querbeet über das Feld tuckern.|also mussten wir querbeet über das feld tuckern.
0313e0a86da52cce9bc7119fc3e9699b|Also müssen wir das Ganze approximativ lösen.|also müssen wir das ganze approximativ lösen.
0301ccbe80056a9234602fe055523bb1|Also müssen wir uns anders behelfen.|also müssen wir uns anders behelfen.
0b897dec87f276dbeff8cb7fd6dcab54|Also nach außen.|also nach außen.
b9e06f73576f12e5a4256da029b4bfc3|Also natürlich nur bei den anderen, nicht bei mir!|also natürlich nur bei den anderen, nicht bei mir!
47f5ea3462695354ed527459b7a85815|Also noch mal kurz und prägnant.|also noch mal kurz und prägnant.
2ddd10a1d6de0074e301145844421471|Also passen wir den Grenzwert an.|also passen wir den grenzwert an.
b7d7358919c21601ed9559fe33ed4d92|Also realitätsmäßig auch tot - finde ich.|also realitätsmäßig auch tot - finde ich.
d5e5a04453651fef21845a4647222291|Also rollte Karl Becher den Schlauchwagen wieder zum Geräteschuppen.|also rollte karl becher den schlauchwagen wieder zum geräteschuppen.
28b8d5dc1f4da713548c2ac76fd35565|Also schnell weiter zum nächsten Exponat!|also schnell weiter zum nächsten exponat!
b9829307123656c3794d8376654fdb28|Also sechs Leute brauchen wir mindestens.|also sechs leute brauchen wir mindestens.
68bb4b0ca40b740a46daf17449fbbe1b|Also sind die meisten davon überflüssig.|also sind die meisten davon überflüssig.
47753a34c7f7a5bbdd99a56ed3256ca7|Also sperrt eure Lauscher auf!|also sperrt eure lauscher auf!
87f9812a03d21c4621111871ae9f401f|Also spitzt eure Ohren!|also spitzt eure ohren!
ca86effeb68aabcfb082a71f0209bbc8|"Also umfahren im Sinne von ""um sie herum fahren"".|"also umfahren im sinne von ""um sie herum fahren""."
8f42ee194f8418105400151f4658642c|"Also umfahren im Sinne von ""um sie herumfahren"".|"also umfahren im sinne von ""um sie herumfahren""."
df68b692cb763d838f9a339c35982130|Also werden die Pläne eingestampft.|also werden die pläne eingestampft.
a449991bb9c9bcd954688acf23802481|Also zum Beispiel auf Fotos in sozialen Netzwerken.|also zum beispiel auf fotos in sozialen netzwerken.
b77f3af10e21dbe3db6615796d7047bf|Also, lass uns mal lieber höher klettern.|also, lass uns mal lieber höher klettern.
f06d0aaf91c01c9f65473aa2c9175613|Altbauwohnungen haben meistens eine Badewanne statt einer Dusche.|altbauwohnungen haben meistens eine badewanne statt einer dusche.
b80b809ce30254d901d170345fc23103|Alte Bräuche sollte man pflegen.|alte bräuche sollte man pflegen.
05d157e10c6c9df64ac48196c35e3870|Alte Fischgräten, was sonst?|alte fischgräten, was sonst?
2d7a598cf94c3a49b196e9f3881e0dd0|Alte Leute gleichen ihr Verhalten wieder an das von Kindern an.|alte leute gleichen ihr verhalten wieder an das von kindern an.
5c59cc00cd87128b23555a2b03c5aa50|Alte Namen werden irgendwann wieder hip.|alte namen werden irgendwann wieder hip.
1b74c639cc7428adb4f09dee07088c8f|Alter Falter, das hat mir gerade noch gefehlt.|alter falter, das hat mir gerade noch gefehlt.
ac5d8e7861f88013569470ee9024ccc6|Alter Fisch riecht zuweilen nach Ammoniak.|alter fisch riecht zuweilen nach ammoniak.
7fc6ee5dd4cd8e52b08503d3d917f8cd|Alter Schwede!, stieß Frau Kunze aus.|alter schwede!, stieß frau kunze aus.
e36d998bb3d601c7edb160b602aac0c6|Alter Verwalter!|alter verwalter!
583e2f3fd1488b155efe79f6bceb9d6d|Alter vor Schönheit!|alter vor schönheit!
66ecece104f111a02663a81de974de41|Alter, das war Ironie!|alter, das war ironie!
9cf6c0326be30fc571ba89c4befe6d93|Alter, die Marke eintausend hatten wir schon letztes Jahr überschritten!|alter, die marke eintausend hatten wir schon letztes jahr überschritten!
9acc8e9e9364c8e96836814165daefbe|Alternativ schlagen italienische Forscher vor, Schwarze Löcher auf Getreidefeldern zu erzeugen.|alternativ schlagen italienische forscher vor, schwarze löcher auf getreidefeldern zu erzeugen.
8e584a092d6ca4543bb1772b657a7b0d|Altes Haus, lass dich drücken!|altes haus, lass dich drücken!
100a1d2931ca651202ccad3348237f77|Aluminium löst sich in Salzsäure auf.|aluminium löst sich in salzsäure auf.
da7d0eb29bd4bc3e83309dd9bc11fd20|Alumni sind natürlich ebenso eingeladen.|alumni sind natürlich ebenso eingeladen.
9d36fdc36d50140dfa46d6d59c372ccf|Am Anfang der Geschichte von Villingen-Schwenningen stehen mehrere Eingemeindungen.|am anfang der geschichte von villingen-schwenningen stehen mehrere eingemeindungen.
a0b383800403e9a9dfb0aa84cee84b77|Am Arsch die Räuber!|am arsch die räuber!
bd22fc704bbc229a5d88a8d58edfaa44|Am Besten den Systempartner anrufen und fragen wie es verschlüsselt ist.|am besten den systempartner anrufen und fragen wie es verschlüsselt ist.
e79a258aeb2d7272e312455f681e6bbe|Am Computer wird alles detailgetreu nachgebaut.|am computer wird alles detailgetreu nachgebaut.
4854c22258f359566c9b0cef42478035|Am Deal wird nichts geändert.|am deal wird nichts geändert.
7c734056dd729220014bb95ed5c977a5|Am Dienstag wartet die erste Bewährungsprobe auf die Mannschaft.|am dienstag wartet die erste bewährungsprobe auf die mannschaft.
9193c50fcc3d3baab4b7be194c31f221|Am Eingang mussten sämtliche Geräte mit integrierten Kameras abgegeben werden.|am eingang mussten sämtliche geräte mit integrierten kameras abgegeben werden.
f03531581f48ff5a476a235af0774b7b|Am Empfang gibt es Champagner.|am empfang gibt es champagner.
9667675cce3de99e7d45e648a48a1475|Am Ende bleibt eine riesige Sauerei.|am ende bleibt eine riesige sauerei.
edb5324291098cf8399b3c596754d895|Am Ende des Balls gilt Damenwahl.|am ende des balls gilt damenwahl.
31fc00a363aff6f9ce8730d9d519efd5|Am Ende des Tunnels ist nur der Lichtschalter.|am ende des tunnels ist nur der lichtschalter.
98842c6b0eaf6424403f89571301ba67|Am Ende eines Kirchenliedes geht es darum, am längsten den letzten Ton zu halten.|am ende eines kirchenliedes geht es darum, am längsten den letzten ton zu halten.
c0554436c03d7607f4a53c5195947757|Am Ende kehrten sie ziemlich desillusioniert zurück.|am ende kehrten sie ziemlich desillusioniert zurück.
c476340b8b86b652d772f0f4f16447d9|Am Ende macht sowieso jeder, was er will.|am ende macht sowieso jeder, was er will.
8859853523714c22299c33a76648c38d|Am Ende nebelst du dich noch selbst ein.|am ende nebelst du dich noch selbst ein.
7b3e4035c9feee3b7225f17912af7bc9|Am Ende stellte es sich doch nicht als der ganz große Wurf heraus.|am ende stellte es sich doch nicht als der ganz große wurf heraus.
2dc1c5bb698bfbb6ca7cb4d00777ba13|Am Fenster wartet der Rentner auf Falschparker, die er abschleppen lassen kann.|am fenster wartet der rentner auf falschparker, die er abschleppen lassen kann.
fa97fecc3b5b1909d9ec5dcd7fa2c133|Am Freitag werden Alke die Weisheitszähne gezogen.|am freitag werden alke die weisheitszähne gezogen.
9c0310a04a022799b9d46f929940c74e|Am Geschenkpapier lässt sich am besten erkennen, von wem welches Geschenk stammt.|am geschenkpapier lässt sich am besten erkennen, von wem welches geschenk stammt.
939bb44f16ca3c4f0e8454d3caae68c0|Am Gleisdreieck wird ein neuer Busbetriebshof errichtet.|am gleisdreieck wird ein neuer busbetriebshof errichtet.
d3b8e1c382f3f73ead4159316d986efc|Am Kaiserstuhl wird Wein angebaut.|am kaiserstuhl wird wein angebaut.
140554911391334d39c6d761e9928021|Am Leben zu bleiben ist nur der erste Schritt, danach wird es spannend.|am leben zu bleiben ist nur der erste schritt, danach wird es spannend.
f280e8c17041fd898e45d54865e4cd7b|Am Mittwoch habe ich mir extra freigenommen.|am mittwoch habe ich mir extra freigenommen.
8bc3fcf946d572f3e129d96227f4c940|Am Mittwochabend gibt er eine Autogrammstunde im Gemeindehaus.|am mittwochabend gibt er eine autogrammstunde im gemeindehaus.
6131a8b30de4ab1bb10be486b9385af2|Am Monatsende ist die Schlange vor dem Geldautomaten immer besonders lang.|am monatsende ist die schlange vor dem geldautomaten immer besonders lang.
85c71686aad97a7fa0a2c218186a9e92|Am Montag schien die Sonne dauerhaft.|am montag schien die sonne dauerhaft.
e2dbee8b3c8fd1693f6e05df001ae3c6|Am Mozartplatz steigst du aus und gehst einfach die Wagnerstraße nach Süden runter.|am mozartplatz steigst du aus und gehst einfach die wagnerstraße nach süden runter.
6ffe5693c78b712c277b5b5f197b16a5|Am Pier findet eine Schiffstaufe statt.|am pier findet eine schiffstaufe statt.
d2030777ea3e96dc6e78fd2485aedbf6|Am Rohr hängend lässt er sich von oben auf den Gegner fallen.|am rohr hängend lässt er sich von oben auf den gegner fallen.
7a6ff08dd67397243b5ee0586e70bf34|Am Schalter wurde ich schroff abgewiesen.|am schalter wurde ich schroff abgewiesen.
c1a1c9ad0465520187b92c7701768f50|Am Standort in Donauwörth werden Helikopter montiert.|am standort in donauwörth werden helikopter montiert.
73ba872f1eda4fc53d0eac2f26aa06c5|Am Strand ist Helge in eine Muschel getreten.|am strand ist helge in eine muschel getreten.
2a33f52a3ab8c4ce727ff0c92c2e12d2|Am Strand von Sansibar sahen sie etliche Pavillons mit Strohdach.|am strand von sansibar sahen sie etliche pavillons mit strohdach.
f0ca34d1635d5614f8523b4b6e845592|Am Wochenende geben sich hier die Stars der Filmbranche die Klinke in die Hand.|am wochenende geben sich hier die stars der filmbranche die klinke in die hand.
fb21827cc62edd2ba8f92373b1d0c2bf|Am Wochenende ist das Angeln sein allerliebster Zeitvertreib.|am wochenende ist das angeln sein allerliebster zeitvertreib.
996a660bfb62eb27b311c0272fd34e7b|Am Zoll wurden zwei Schmuggler dingfest gemacht.|am zoll wurden zwei schmuggler dingfest gemacht.
eae2c91ead8cb06ae71cba22de7b869e|Am allermeisten Naturkautschuk wird in Thailand angebaut.|am allermeisten naturkautschuk wird in thailand angebaut.
20227fbfa1ba1fdab54c9da17032e79c|Am alten Markt wird ein Riesenrad aufgebaut.|am alten markt wird ein riesenrad aufgebaut.
eb935afe0ba37a27d88f1fcf0a12eadf|Am besten hat ihnen die Nachtwanderung gefallen.|am besten hat ihnen die nachtwanderung gefallen.
b9d641f5d7876a4320541c6cd90b48fb|Am coolsten ist die spontane Reaktion des Publikums.|am coolsten ist die spontane reaktion des publikums.
477f9aa410faa786aa59a10d7e86d1fa|Am ehesten kennt man vielleicht noch die Waldstadt Iserlohn.|am ehesten kennt man vielleicht noch die waldstadt iserlohn.
ed56904bf0f0265851bdc165df366cf5|Am einfachsten gelangt man über das Joch ins Nachbartal.|am einfachsten gelangt man über das joch ins nachbartal.
adbe820172973aab36012159a0c710b6|Am ersten Advent backen wir Plätzchen.|am ersten advent backen wir plätzchen.
17ae1b2fab74357d3d78110fbfd42383|Am ganzen Körper tätowierte Menschen sind ihr unheimlich.|am ganzen körper tätowierte menschen sind ihr unheimlich.
614123f39977b307b04cf2dc38b74ac9|Am gegenüberliegenden Ufer wurde er kaltblütig erstochen.|am gegenüberliegenden ufer wurde er kaltblütig erstochen.
7ee20dec41ba29360e30b9a62b79bee0|Am liebsten hätte sie den Bernhardiner direkt aus dem Tierheim mitgenommen.|am liebsten hätte sie den bernhardiner direkt aus dem tierheim mitgenommen.
769d3f9e89049438cb9b2a01e46979c8|Am längsten hat die Fahrt von Mailand nach Lyon gedauert.|am längsten hat die fahrt von mailand nach lyon gedauert.
b93d6d6e04c368d35abd1dafbf292d78|Am meisten regt sich Jan-Heinrich über die Engstirnigkeit der Entscheider auf.|am meisten regt sich jan-heinrich über die engstirnigkeit der entscheider auf.
7361fd975e773477109807da747def39|Am meisten schockiert die offen demonstrierte Feindseligkeit.|am meisten schockiert die offen demonstrierte feindseligkeit.
1e56f61f6ecde31ca3dfc8c971683ca4|Am nächsten Morgen waren die Bedenken wie verflogen.|am nächsten morgen waren die bedenken wie verflogen.
cbd09b8f3bf79ec57cd3cf818023d53d|Am nächsten Samstag wartet ein wahrer Angstgegner auf die Eintracht.|am nächsten samstag wartet ein wahrer angstgegner auf die eintracht.
b7ad5c77390e388e92ba1716c87c621a|Am schnellsten kommen die Freistil-Schwimmer voran.|am schnellsten kommen die freistil-schwimmer voran.
bd5e646a91290718731952e5fb67ea85|Am sechsten Tage wurden die Brüder zu den Waffen gerufen.|am sechsten tage wurden die brüder zu den waffen gerufen.
e8658799602e9959ea758033d576708d|Am sichersten geht es mit einem Certificate Signing Request.|am sichersten geht es mit einem certificate signing request.
4adf8eb99eaa97269e29d736910beb98|Am sichersten ist mein Geld unterm Kopfkissen.|am sichersten ist mein geld unterm kopfkissen.
1244bca20a82f352210306d5089b1de8|Amelie begibt sich mit einer Wünschelrute auf die Suche nach einer Wasserader.|amelie begibt sich mit einer wünschelrute auf die suche nach einer wasserader.
bb240a39b1233bea190c83495afd7367|American Football ist eine Sportart aus Amerika.|american football ist eine sportart aus amerika.
d2206f10db9bdaebc55064dc09a8b3ce|An Christi Himmelfahrt ist Vatertag.|an christi himmelfahrt ist vatertag.
8f6a1c1bfc406d3c8d9a1f5c8bcedf9e|An Jan kommst du leistungstechnisch nicht heran.|an jan kommst du leistungstechnisch nicht heran.
7a2e5bbd95d81889774efd3f8728ebf7|An Katastrophenschutz hat man auf der Vulkaninsel nicht gedacht.|an katastrophenschutz hat man auf der vulkaninsel nicht gedacht.
7960525db41932d821b6e7c02f8ee8e9|An Motorleistung mangelt es ihnen ja nicht.|an motorleistung mangelt es ihnen ja nicht.
6ceed10b0cb86e301abbed3458a96b92|An anderer Stelle bedarf es hingegen noch etwas Feinschliff.|an anderer stelle bedarf es hingegen noch etwas feinschliff.
fa6a3b78ac998426dcff20845004282a|An das neue Fahrgefühl gewöhnt man sich sehr schnell.|an das neue fahrgefühl gewöhnt man sich sehr schnell.
97ad947ca46292332d46ace13292990c|An deiner Stelle würde ich die Konturen noch mal mit Schwarz nachmalen.|an deiner stelle würde ich die konturen noch mal mit schwarz nachmalen.
d5ee805105dbe9b8148ef9dcdeb497ca|An deiner Stelle würde ich mich sorgsam vorbereiten.|an deiner stelle würde ich mich sorgsam vorbereiten.
a1ffc4aad5acab8e350b0978c8d50356|An den Geräten könnt ihr euch jetzt richtig auspowern.|an den geräten könnt ihr euch jetzt richtig auspowern.
3aa665c6451ab5f8d2aeaa3f8711831b|An den Hirnströmen kann man sehen, dass der Patient gerade im Tiefschlaf ist.|an den hirnströmen kann man sehen, dass der patient gerade im tiefschlaf ist.
096955af75a1e9303a2707f5a34131fa|An der Beschaffung der Bühnentechnik war Eileen maßgeblich beteiligt.|an der beschaffung der bühnentechnik war eileen maßgeblich beteiligt.
2ced77aa18a7f68e0e2290ca60966192|An der Haustür von Frau Hein klingelte sie Sturm.|an der haustür von frau hein klingelte sie sturm.
8ccba07bdcdbcb813ab2e42e755c9593|An der Hotline wird man nur abgewimmelt.|an der hotline wird man nur abgewimmelt.
aefc009fdff22e1db399e3bc65f0163e|An der Kasse sind immer zu wenige Warentrenner.|an der kasse sind immer zu wenige warentrenner.
170a863bfee6508904c02b17b079a385|An der Seite ist ein Strichcode.|an der seite ist ein strichcode.
0fe5d5d82a35b5376f7aa85f57bdb84b|An der Stelle muss ich mal kurz spicken.|an der stelle muss ich mal kurz spicken.
927f2f41b5b3e5202a5700e60ebb5398|An der Tanke holte Alex sich einen Energy-Drink.|an der tanke holte alex sich einen energy-drink.
256c6f450dfdf1e0860a59506b41c3de|An der Theke dort drüben ist Selbstbedienung.|an der theke dort drüben ist selbstbedienung.
7f4ab88ccc1c198e34538009305bff19|An der Wand des Zahnarztes hängt eine riesige, verrostete Zange.|an der wand des zahnarztes hängt eine riesige, verrostete zange.
1a018e7df4eeca2bb4feba1d5822e608|An der Wand hingen Gemälde, weitere Analoguhren und Messinstrumente für Temperatur und Luftdruck.|an der wand hingen gemälde, weitere analoguhren und messinstrumente für temperatur und luftdruck.
c3ed7f7ec64b5088a451207e601c0825|An der Wildwasserbahn muss man heute lange anstehen.|an der wildwasserbahn muss man heute lange anstehen.
7d9b0212a9d9208195c0e74071cce4e1|An der nächsten Raststätte gibt es eine Schnellladestation.|an der nächsten raststätte gibt es eine schnellladestation.
932095cd3bb9775178f88694e392c1e4|An der örtlichen Gesamtschule erlangte sie die mittlere Reife.|an der örtlichen gesamtschule erlangte sie die mittlere reife.
705a7f765500dfe2389cb3c4a7ffe11c|An die Latte!|an die latte!
e5a354cbba5ca4da24b91aafaf4a81e9|An diesen fünf untrüglichen Anzeichen erkennen Sie einen Lügner.|an diesen fünf untrüglichen anzeichen erkennen sie einen lügner.
6d2c960fe9ee360d9353b619961f7454|An eine Renovierung ist gar nicht mehr zu denken.|an eine renovierung ist gar nicht mehr zu denken.
84911b83e5704b790e6216c0944598c6|An einem einzelnen Messwert lässt sich nichts Konkretes festmachen.|an einem einzelnen messwert lässt sich nichts konkretes festmachen.
9b3bacb75399cb8ebbe9f9c5e31ff744|An einer Seite hat man wohl vergessen, ihn wieder zu schließen.|an einer seite hat man wohl vergessen, ihn wieder zu schließen.
b2dace6f1384264ba49fa88dbcebd352|An einer Wasserscheide grenzen die Einzugsgebiete zweier Flüsse aneinander.|an einer wasserscheide grenzen die einzugsgebiete zweier flüsse aneinander.
e2452463a974f49bae185ac0995cfc9f|An entspannten Tagen dreht der Folterknecht Däumchen.|an entspannten tagen dreht der folterknecht däumchen.
768529dfffe3de16173419b857ff54f5|An ihnen ist nämlich gar nichts falsch.|an ihnen ist nämlich gar nichts falsch.
45009374b2457591851f04127e0e60de|An irgendwas sollte ich dich noch erinnern.|an irgendwas sollte ich dich noch erinnern.
ff04d52943db729d2d4086bd69552453|An jedem dritten Donnerstag im Monat trifft sich die Seniorengruppe im Vereinsheim.|an jedem dritten donnerstag im monat trifft sich die seniorengruppe im vereinsheim.
6ae324cc6cf4ca0809d4346036bec774|An kalten Stellen sammelt sich Feuchtigkeit und es bildet sich Schimmel.|an kalten stellen sammelt sich feuchtigkeit und es bildet sich schimmel.
8918ed70e4b3bca0f781e8e81cd9eb8b|An manchen Ecken sieht es aus wie am Prenzlauer Berg.|an manchen ecken sieht es aus wie am prenzlauer berg.
defb1120b22c922220a59fc96faaa341|An meiner Krönung kämpfte ich gegen meinen Vater.|an meiner krönung kämpfte ich gegen meinen vater.
4f756d2c1793175770f9f4406b26b569|An meiner Krönung kämpfte ich gegen meinen Vater. Das ist eine heilige Ehre.|an meiner krönung kämpfte ich gegen meinen vater. das ist eine heilige ehre.
4537f37985d6055f41abf007c21f9086|An mir kommt niemand vorbei!|an mir kommt niemand vorbei!
ab499e4a9a7aa7d386b8a9a6e06a9107|An schlechten Schulnoten ist grundsätzlich der Lehrer oder die Lehrerin schuld.|an schlechten schulnoten ist grundsätzlich der lehrer oder die lehrerin schuld.
738991f3e7e7a1ad00176cd51bf0a6e8|An seinem Rand wächst Schilf.|an seinem rand wächst schilf.
eb2c2e904e2cbd2314ae2698d17328aa|An sich gab es keinen Grund, ihnen das zu verbieten.|an sich gab es keinen grund, ihnen das zu verbieten.
0fa535abd4c38d47a21ac5f851eafb16|An sich ist die Halterung recht solide.|an sich ist die halterung recht solide.
32f4b54a20c68d842a93f45c045a5796|An sich war das Essen gut.|an sich war das essen gut.
08470bb7d84989641f79617e8bf7c22b|An so ziemlich jedem Stand bekommt man Bratwurst mit Curry-Ketchup.|an so ziemlich jedem stand bekommt man bratwurst mit curry-ketchup.
6c012ab81220f934d7af72d7795e9bd2|An welchen Symptomen erkennt man einen Hitzschlag?|an welchen symptomen erkennt man einen hitzschlag?
a940ff00c695b77a087f35fc0101392a|An welcher Haltestelle muss ich aussteigen, wenn ich zur Universität möchte?|an welcher haltestelle muss ich aussteigen, wenn ich zur universität möchte?
9b5f7587c6cab04c563f42e2457cb296|An zahlreichen Stellen wurde der Bach künstlich aufgestaut.|an zahlreichen stellen wurde der bach künstlich aufgestaut.
e4afec4b2fe3affcac62295d8623c49f|Anbei noch ein kurzer Hinweis.|anbei noch ein kurzer hinweis.
2fb23b5243e2a913b15eac8df3f59211|Andere Bauteile aus Halbleitern haben dasselbe Problem.|andere bauteile aus halbleitern haben dasselbe problem.
18ce2d735f6637a6272c7c79d3b9938a|Andere Kinder dürfen das aber auch!|andere kinder dürfen das aber auch!
1ddc908808fe93c293c82558fbce4336|Andere Kunden kauften auch folgenden Schrott.|andere kunden kauften auch folgenden schrott.
771b43eaef2409bcffd8c8ae3ac95abd|Andere Länder, andere Sitten.|andere länder, andere sitten.
591cd3ddda5a2226e0551787b1bdb3d0|Andere Menschen sind viel schneller damit, Sprache in richtig und falsch zu kategorisieren.|andere menschen sind viel schneller damit, sprache in richtig und falsch zu kategorisieren.
f07ede6130c18cd812081db6055b963b|Andere glauben, die Anlage würde Unmengen an Touristen anziehen.|andere glauben, die anlage würde unmengen an touristen anziehen.
ad44f633e9c7da63f7a51a4b2b9b4dcb|Andere versuchen dem Meeressäuger zu helfen.|andere versuchen dem meeressäuger zu helfen.
c48f220eb890e6af7d090bfb6139b138|Andere versuchen, dem Meeressäuger zu helfen.|andere versuchen, dem meeressäuger zu helfen.
12e2c3f667b9d57b27bdee3311f05f4f|Anderenfalls könnte sie den Kürzeren ziehen.|anderenfalls könnte sie den kürzeren ziehen.
516abd2a36dbf022984ea40eafb5a975|Andererseits glaube ich nicht, dass du so schlecht lesen kannst.|andererseits glaube ich nicht, dass du so schlecht lesen kannst.
b433f5586f08341de5344d2adeade0be|Andernfalls wirst du dich bis auf die Knochen blamieren.|andernfalls wirst du dich bis auf die knochen blamieren.
0e560694e820c6a36f9142014fd90f6d|Andernfalls würde man Keimen und Schädlingen Tür und Tor öffnen.|andernfalls würde man keimen und schädlingen tür und tor öffnen.
6177fa99b0808b43a725c806efea899f|Anders als Angelika Arndt angelt Adrian acht Aale.|anders als angelika arndt angelt adrian acht aale.
d77a1c1b2f3420713bb171cac3e122d2|Anders als man denkt.|anders als man denkt.
04dc5d6e7ef2a748b98dfab6ca1bf850|Anderswo nennt man den Familiennamen zuerst, sozusagen als Vornamen.|anderswo nennt man den familiennamen zuerst, sozusagen als vornamen.
73ae716da99f1d16e1944a2312805a0b|Andrea glaubt, sie hätte das Internet kaputt gemacht.|andrea glaubt, sie hätte das internet kaputt gemacht.
52a8824c94441cc5281ead38d703f1c6|Andrea wechselte die Spur und dabei kam es zum Unfall mit dem Skoda.|andrea wechselte die spur und dabei kam es zum unfall mit dem skoda.
6bcdbe088d90eeb40cd89de32bca2846|Andächtig hielten die Gläubigen vor dem Kruzifix inne.|andächtig hielten die gläubigen vor dem kruzifix inne.
0dbbc925f89577532e1c5c0c64f50c66|Anette bezeichnet es als gesundes Misstrauen.|anette bezeichnet es als gesundes misstrauen.
195ceb121cc386595d883491b0679a3a|Anette ist mit Bernd verheiratet.|anette ist mit bernd verheiratet.
9203b5f9171f1af205cfbc98bec28fac|Anfang der achtziger Jahre war Europa noch vom eisernen Vorhang geteilt.|anfang der achtziger jahre war europa noch vom eisernen vorhang geteilt.
2b7f871237e55213a57a573129f28f52|Anfangs mochte ich sie nicht.|anfangs mochte ich sie nicht.
acc683f18b9dd1d8e540c6cc10fe51b6|Anfangs waren sie noch scheu.|anfangs waren sie noch scheu.
ac1e84101b572ddab57595d734e0cba2|Anfassen heißt kaufen.|anfassen heißt kaufen.
ff5535a71dc999f0f8a1a086a8b3f491|Angeblich fördert klassische Musik die Fähigkeit, sich zu konzentrieren.|angeblich fördert klassische musik die fähigkeit, sich zu konzentrieren.
6c205302d6b659170c1b6092df8fd508|Angeblich hat er nicht mehr genug Speicherplatz.|angeblich hat er nicht mehr genug speicherplatz.
d5bca14c15d32301ca91504174ef3c54|Angeblich ja.|angeblich ja.
15340a96e9d74acdc8125397e8566b78|Angeblich liegen der Nerv fürs Sehen und der für den Niesreiz dicht nebeneinander.|angeblich liegen der nerv fürs sehen und der für den niesreiz dicht nebeneinander.
faba98950f70aa8c30b9bd002163faf3|Angeblich spioniert der Eisverkäufer für den Mossad.|angeblich spioniert der eisverkäufer für den mossad.
b1f7b45bb6d41395baae114a2f200f8b|Angebot schafft Nachfrage und umgekehrt.|angebot schafft nachfrage und umgekehrt.
5f85b74fa6f0774f9dea043cf84645b5|Angebrannte Teile wegschneiden und nicht verzehren.|angebrannte teile wegschneiden und nicht verzehren.
9c12ec29eae6a215397d28edfee56c4e|Angeekelt wich sie zurück.|angeekelt wich sie zurück.
381f4602cf2503073ca0f9a9d127f35b|Angeheiratete Familienmitglieder sind nicht blutsverwandt.|angeheiratete familienmitglieder sind nicht blutsverwandt.
d8083a506dc065e9d9c4babbe9d57390|Angesichts aktueller Zahlen wird die Personalabteilung den Rotstift ansetzen.|angesichts aktueller zahlen wird die personalabteilung den rotstift ansetzen.
73d0f8f376e3d07552fd29d2d7ea9bd5|Angesichts der jüngsten Entwicklungen auf dem Immobilienmarkt wird er kleinere Brötchen backen müssen.|angesichts der jüngsten entwicklungen auf dem immobilienmarkt wird er kleinere brötchen backen müssen.
715711006c18ed654ecc1b8527bd9acf|Angesichts des chemischen Geruchs würde ich eher auf Plastik tippen.|angesichts des chemischen geruchs würde ich eher auf plastik tippen.
940b776ba5a6f14c67773e2018f297f0|Angesichts des enormen Ressourcenverbrauchs des Menschen sind Verhütungsmittel die umweltfreundlichsten Produkte, die es gibt.|angesichts des enormen ressourcenverbrauchs des menschen sind verhütungsmittel die umweltfreundlichsten produkte, die es gibt.
80c4896ce6d57f63b19a5d17de865a34|Angriff ist die beste Verteidigung.|angriff ist die beste verteidigung.
bbf5a317735d5f0dff7a4f115e7e1d73|Anhand einer Spur in der ansonsten jungfräulichen Schneedecke kann man die Spezies bestimmen.|anhand einer spur in der ansonsten jungfräulichen schneedecke kann man die spezies bestimmen.
372f5484108a0b938d70a03502531f5a|Anhand welcher Formel berechnet man die Antwort auf die Frage aller Fragen?|anhand welcher formel berechnet man die antwort auf die frage aller fragen?
61b0144c1fcb44423af499589b10a243|Anke tut einfach so, als wäre nichts gewesen.|anke tut einfach so, als wäre nichts gewesen.
6d5f9d76b67c6dc1ca2eb0b0ddbc75cb|Anklam liegt quasi auf der Strecke.|anklam liegt quasi auf der strecke.
41321700ee185fbcb300c289bb6d7286|Anlässlich der Verabschiedung des langjährigen Kollegen Schulte wurde eine Flasche Sekt kaltgestellt.|anlässlich der verabschiedung des langjährigen kollegen schulte wurde eine flasche sekt kaltgestellt.
59885d9ea0c96cc8757aaec8cf6b8d95|Anlässlich der Verabschiedung des langjährigen Kollegen Schulte, wurde eine Flasche Sekt kaltgestellt.|anlässlich der verabschiedung des langjährigen kollegen schulte, wurde eine flasche sekt kaltgestellt.
1bd1c142f5d03cfa71b682f26e408963|Anna-Elisa und Sandy sind einfach über den Zaun geklettert.|anna-elisa und sandy sind einfach über den zaun geklettert.
42ada267db554b7932f99549542dfca6|Anna-Elisa warf ihm einen Rettungsring zu.|anna-elisa warf ihm einen rettungsring zu.
e51d65f769974ca58da2b2d0cc1ef246|Anna-Lena hat sich als Klassenbuchführerin bewährt.|anna-lena hat sich als klassenbuchführerin bewährt.
d99efbde4b9928dcc8bebeed8ad9f72d|Anne fragte sich, wie sie aus dem Labyrinth an endlosen Fluren wieder herausfinden würde.|anne fragte sich, wie sie aus dem labyrinth an endlosen fluren wieder herausfinden würde.
f490a37fe619324ee4aba4302580b7e3|Anneliese deutet die Größe mit dem Abstand ihrer Finger an.|anneliese deutet die größe mit dem abstand ihrer finger an.
0fc3e52ba46cdf76c0a62843d3569fb8|Annemarie wäre fast vom Stuhl gefallen.|annemarie wäre fast vom stuhl gefallen.
7b1455760087f490510b504016835e58|Annette hob den Martini hoch und sprach ein Toast.|annette hob den martini hoch und sprach ein toast.
81868dece1ac088c8dd1b6c7f7253ba5|Annette hob den Martini hoch und sprach einen Toast.|annette hob den martini hoch und sprach einen toast.
